method,content,style,ocr_sim,n_gt
stytr2,5760,mural__img_276crop_1_0,0.05,10
adain,5760,mural__img_276crop_1_0,0.0,10
sanet,5760,mural__img_276crop_1_0,0.0667,10
cast,5760,mural__img_276crop_1_0,0.269,10
stytr2,5760,mural__img_326crop_1_1,0.3143,10
adain,5760,mural__img_326crop_1_1,0.0,10
sanet,5760,mural__img_326crop_1_1,0.0,10
cast,5760,mural__img_326crop_1_1,0.3726,10
stytr2,5760,mural__img_327crop_0_1,0.2893,10
adain,5760,mural__img_327crop_0_1,0.0,10
sanet,5760,mural__img_327crop_0_1,0.05,10
cast,5760,mural__img_327crop_0_1,0.4321,10
stytr2,5760,mural__img_536crop_1_0,0.4179,10
adain,5760,mural__img_536crop_1_0,0.0,10
sanet,5760,mural__img_536crop_1_0,0.05,10
cast,5760,mural__img_536crop_1_0,0.4321,10
stytr2,5760,mural__img_593crop_0_0,0.3429,10
adain,5760,mural__img_593crop_0_0,0.0,10
sanet,5760,mural__img_593crop_0_0,0.0857,10
cast,5760,mural__img_593crop_0_0,0.4179,10
stytr2,5760,mural__img_739crop_1_1,0.3131,10
adain,5760,mural__img_739crop_1_1,0.0,10
sanet,5760,mural__img_739crop_1_1,0.0,10
cast,5760,mural__img_739crop_1_1,0.3893,10
stytr2,5760,western_painting__met_359775,0.2,10
adain,5760,western_painting__met_359775,0.0,10
sanet,5760,western_painting__met_359775,0.0,10
cast,5760,western_painting__met_359775,0.325,10
stytr2,5760,western_painting__met_383787,0.1667,10
adain,5760,western_painting__met_383787,0.0,10
sanet,5760,western_painting__met_383787,0.0333,10
cast,5760,western_painting__met_383787,0.4262,10
stytr2,5760,western_painting__met_406721,0.4179,10
adain,5760,western_painting__met_406721,0.0,10
sanet,5760,western_painting__met_406721,0.0667,10
cast,5760,western_painting__met_406721,0.4262,10
stytr2,5760,western_painting__met_437769,0.3167,10
adain,5760,western_painting__met_437769,0.0,10
sanet,5760,western_painting__met_437769,0.1119,10
cast,5760,western_painting__met_437769,0.4012,10
stytr2,5760,western_painting__met_437967,0.2917,10
adain,5760,western_painting__met_437967,0.0,10
sanet,5760,western_painting__met_437967,0.1262,10
cast,5760,western_painting__met_437967,0.4976,10
stytr2,5760,western_painting__met_439405,0.244,10
adain,5760,western_painting__met_439405,0.0,10
sanet,5760,western_painting__met_439405,0.0,10
cast,5760,western_painting__met_439405,0.4321,10
stytr2,5760,western_painting__met_649693,0.0714,10
adain,5760,western_painting__met_649693,0.0,10
sanet,5760,western_painting__met_649693,0.05,10
cast,5760,western_painting__met_649693,0.4155,10
stytr2,5760,western_painting__met_739494,0.1833,10
adain,5760,western_painting__met_739494,0.0,10
sanet,5760,western_painting__met_739494,0.0667,10
cast,5760,western_painting__met_739494,0.3929,10
stytr2,5760,western_painting__met_787672,0.2167,10
adain,5760,western_painting__met_787672,0.0,10
sanet,5760,western_painting__met_787672,0.0857,10
cast,5760,western_painting__met_787672,0.4321,10
stytr2,5760,western_painting__met_788182,0.3024,10
adain,5760,western_painting__met_788182,0.0,10
sanet,5760,western_painting__met_788182,0.0,10
cast,5760,western_painting__met_788182,0.3571,10
stytr2,5837,chinese_landscape__130942,0.5648,6
adain,5837,chinese_landscape__130942,0.0833,6
sanet,5837,chinese_landscape__130942,0.1667,6
cast,5837,chinese_landscape__130942,0.3778,6
stytr2,5837,chinese_landscape__132834,0.5694,6
adain,5837,chinese_landscape__132834,0.0833,6
sanet,5837,chinese_landscape__132834,0.1667,6
cast,5837,chinese_landscape__132834,0.3667,6
stytr2,5837,chinese_landscape__132836,0.4097,6
adain,5837,chinese_landscape__132836,0.1389,6
sanet,5837,chinese_landscape__132836,0.1389,6
cast,5837,chinese_landscape__132836,0.2667,6
stytr2,5837,chinese_landscape__132840,0.4206,6
adain,5837,chinese_landscape__132840,0.0833,6
sanet,5837,chinese_landscape__132840,0.1389,6
cast,5837,chinese_landscape__132840,0.2778,6
stytr2,5837,chinese_landscape__132930,0.4296,6
adain,5837,chinese_landscape__132930,0.1111,6
sanet,5837,chinese_landscape__132930,0.1389,6
cast,5837,chinese_landscape__132930,0.4185,6
stytr2,5837,chinese_landscape__137205,0.2619,6
adain,5837,chinese_landscape__137205,0.0833,6
sanet,5837,chinese_landscape__137205,0.1111,6
cast,5837,chinese_landscape__137205,0.3,6
stytr2,5837,chinese_landscape__142574,0.5833,6
adain,5837,chinese_landscape__142574,0.0,6
sanet,5837,chinese_landscape__142574,0.1667,6
cast,5837,chinese_landscape__142574,0.3667,6
stytr2,5837,chinese_landscape__142578,0.4762,6
adain,5837,chinese_landscape__142578,0.1111,6
sanet,5837,chinese_landscape__142578,0.1667,6
cast,5837,chinese_landscape__142578,0.4,6
stytr2,5837,chinese_landscape__144829,0.4815,6
adain,5837,chinese_landscape__144829,0.0833,6
sanet,5837,chinese_landscape__144829,0.1667,6
cast,5837,chinese_landscape__144829,0.3952,6
stytr2,5837,chinese_landscape__148342,0.4583,6
adain,5837,chinese_landscape__148342,0.0,6
sanet,5837,chinese_landscape__148342,0.1667,6
cast,5837,chinese_landscape__148342,0.3778,6
stytr2,5837,mural__img_1082crop_1_0,0.4583,6
adain,5837,mural__img_1082crop_1_0,0.0833,6
sanet,5837,mural__img_1082crop_1_0,0.1389,6
cast,5837,mural__img_1082crop_1_0,0.1944,6
stytr2,5837,mural__img_1224crop_0_0,0.25,6
adain,5837,mural__img_1224crop_0_0,0.0556,6
sanet,5837,mural__img_1224crop_0_0,0.1111,6
cast,5837,mural__img_1224crop_0_0,0.2619,6
stytr2,5837,mural__img_1224crop_1_1,0.2722,6
adain,5837,mural__img_1224crop_1_1,0.0833,6
sanet,5837,mural__img_1224crop_1_1,0.1389,6
cast,5837,mural__img_1224crop_1_1,0.2667,6
stytr2,5837,mural__img_16crop_0_0,0.3125,6
adain,5837,mural__img_16crop_0_0,0.0,6
sanet,5837,mural__img_16crop_0_0,0.1389,6
cast,5837,mural__img_16crop_0_0,0.2381,6
stytr2,5837,mural__img_276crop_1_0,0.1667,6
adain,5837,mural__img_276crop_1_0,0.0,6
sanet,5837,mural__img_276crop_1_0,0.1667,6
cast,5837,mural__img_276crop_1_0,0.1667,6
stytr2,5837,mural__img_326crop_1_1,0.2381,6
adain,5837,mural__img_326crop_1_1,0.0,6
sanet,5837,mural__img_326crop_1_1,0.1389,6
cast,5837,mural__img_326crop_1_1,0.2667,6
stytr2,5837,mural__img_327crop_0_1,0.4286,6
adain,5837,mural__img_327crop_0_1,0.1111,6
sanet,5837,mural__img_327crop_0_1,0.2056,6
cast,5837,mural__img_327crop_0_1,0.2667,6
stytr2,5837,mural__img_536crop_1_0,0.3148,6
adain,5837,mural__img_536crop_1_0,0.0,6
sanet,5837,mural__img_536crop_1_0,0.1111,6
cast,5837,mural__img_536crop_1_0,0.1667,6
stytr2,5837,mural__img_593crop_0_0,0.3125,6
adain,5837,mural__img_593crop_0_0,0.0833,6
sanet,5837,mural__img_593crop_0_0,0.1667,6
cast,5837,mural__img_593crop_0_0,0.1667,6
stytr2,5837,mural__img_739crop_1_1,0.1667,6
adain,5837,mural__img_739crop_1_1,0.0,6
sanet,5837,mural__img_739crop_1_1,0.1667,6
cast,5837,mural__img_739crop_1_1,0.4,6
stytr2,5837,western_painting__met_359775,0.3,6
adain,5837,western_painting__met_359775,0.0,6
sanet,5837,western_painting__met_359775,0.1722,6
cast,5837,western_painting__met_359775,0.4333,6
stytr2,5837,western_painting__met_383787,0.3,6
adain,5837,western_painting__met_383787,0.0,6
sanet,5837,western_painting__met_383787,0.1667,6
cast,5837,western_painting__met_383787,0.3619,6
stytr2,5837,western_painting__met_406721,0.2778,6
adain,5837,western_painting__met_406721,0.0,6
sanet,5837,western_painting__met_406721,0.1111,6
cast,5837,western_painting__met_406721,0.1667,6
stytr2,5837,western_painting__met_437769,0.4524,6
adain,5837,western_painting__met_437769,0.1111,6
sanet,5837,western_painting__met_437769,0.1389,6
cast,5837,western_painting__met_437769,0.4042,6
stytr2,5837,western_painting__met_437967,0.4167,6
adain,5837,western_painting__met_437967,0.0833,6
sanet,5837,western_painting__met_437967,0.1389,6
cast,5837,western_painting__met_437967,0.3708,6
stytr2,5837,western_painting__met_439405,0.2917,6
adain,5837,western_painting__met_439405,0.0556,6
sanet,5837,western_painting__met_439405,0.1389,6
cast,5837,western_painting__met_439405,0.4042,6
stytr2,5837,western_painting__met_649693,0.1667,6
adain,5837,western_painting__met_649693,0.0,6
sanet,5837,western_painting__met_649693,0.1389,6
cast,5837,western_painting__met_649693,0.25,6
stytr2,5837,western_painting__met_739494,0.2667,6
adain,5837,western_painting__met_739494,0.0833,6
sanet,5837,western_painting__met_739494,0.1667,6
cast,5837,western_painting__met_739494,0.2667,6
stytr2,5837,western_painting__met_787672,0.2619,6
adain,5837,western_painting__met_787672,0.1111,6
sanet,5837,western_painting__met_787672,0.1389,6
cast,5837,western_painting__met_787672,0.1667,6
stytr2,5837,western_painting__met_788182,0.419,6
adain,5837,western_painting__met_788182,0.0556,6
sanet,5837,western_painting__met_788182,0.1667,6
cast,5837,western_painting__met_788182,0.3619,6
stytr2,5934,chinese_landscape__130942,0.6667,3
adain,5934,chinese_landscape__130942,0.0,3
sanet,5934,chinese_landscape__130942,0.3333,3
cast,5934,chinese_landscape__130942,0.0,3
stytr2,5934,chinese_landscape__132834,0.3333,3
adain,5934,chinese_landscape__132834,0.0,3
sanet,5934,chinese_landscape__132834,0.0,3
cast,5934,chinese_landscape__132834,0.3333,3
stytr2,5934,chinese_landscape__132836,0.5833,3
adain,5934,chinese_landscape__132836,0.0,3
sanet,5934,chinese_landscape__132836,0.0,3
cast,5934,chinese_landscape__132836,0.0,3
stytr2,5934,chinese_landscape__132840,0.5833,3
adain,5934,chinese_landscape__132840,0.0,3
sanet,5934,chinese_landscape__132840,0.0,3
cast,5934,chinese_landscape__132840,0.0,3
stytr2,5934,chinese_landscape__132930,0.3333,3
adain,5934,chinese_landscape__132930,0.0,3
sanet,5934,chinese_landscape__132930,0.25,3
cast,5934,chinese_landscape__132930,0.0,3
stytr2,5934,chinese_landscape__137205,0.5833,3
adain,5934,chinese_landscape__137205,0.0,3
sanet,5934,chinese_landscape__137205,0.1667,3
cast,5934,chinese_landscape__137205,0.0,3
stytr2,5934,chinese_landscape__142574,0.5833,3
adain,5934,chinese_landscape__142574,0.0,3
sanet,5934,chinese_landscape__142574,0.0,3
cast,5934,chinese_landscape__142574,0.25,3
stytr2,5934,chinese_landscape__142578,0.6667,3
adain,5934,chinese_landscape__142578,0.0,3
sanet,5934,chinese_landscape__142578,0.0,3
cast,5934,chinese_landscape__142578,0.5833,3
stytr2,5934,chinese_landscape__144829,0.3333,3
adain,5934,chinese_landscape__144829,0.0,3
sanet,5934,chinese_landscape__144829,0.0833,3
cast,5934,chinese_landscape__144829,0.3333,3
stytr2,5934,chinese_landscape__148342,0.5833,3
adain,5934,chinese_landscape__148342,0.0,3
sanet,5934,chinese_landscape__148342,0.1667,3
cast,5934,chinese_landscape__148342,0.0,3
stytr2,5934,mural__img_1082crop_1_0,0.6667,3
adain,5934,mural__img_1082crop_1_0,0.0,3
sanet,5934,mural__img_1082crop_1_0,0.0,3
cast,5934,mural__img_1082crop_1_0,0.3333,3
stytr2,5934,mural__img_1224crop_0_0,0.25,3
adain,5934,mural__img_1224crop_0_0,0.0,3
sanet,5934,mural__img_1224crop_0_0,0.0,3
cast,5934,mural__img_1224crop_0_0,0.0,3
stytr2,5934,mural__img_1224crop_1_1,0.0,3
adain,5934,mural__img_1224crop_1_1,0.0,3
sanet,5934,mural__img_1224crop_1_1,0.0,3
cast,5934,mural__img_1224crop_1_1,0.0,3
stytr2,5934,mural__img_16crop_0_0,0.1667,3
adain,5934,mural__img_16crop_0_0,0.0,3
sanet,5934,mural__img_16crop_0_0,0.0,3
cast,5934,mural__img_16crop_0_0,0.25,3
stytr2,5934,mural__img_276crop_1_0,0.25,3
adain,5934,mural__img_276crop_1_0,0.0,3
sanet,5934,mural__img_276crop_1_0,0.0,3
cast,5934,mural__img_276crop_1_0,0.1667,3
stytr2,5934,mural__img_326crop_1_1,0.6667,3
adain,5934,mural__img_326crop_1_1,0.0,3
sanet,5934,mural__img_326crop_1_1,0.0,3
cast,5934,mural__img_326crop_1_1,0.6667,3
stytr2,5934,mural__img_327crop_0_1,0.6667,3
adain,5934,mural__img_327crop_0_1,0.0,3
sanet,5934,mural__img_327crop_0_1,0.0,3
cast,5934,mural__img_327crop_0_1,0.6667,3
stytr2,5934,mural__img_536crop_1_0,0.6667,3
adain,5934,mural__img_536crop_1_0,0.0,3
sanet,5934,mural__img_536crop_1_0,0.0,3
cast,5934,mural__img_536crop_1_0,0.3333,3
stytr2,5934,mural__img_593crop_0_0,0.6667,3
adain,5934,mural__img_593crop_0_0,0.0,3
sanet,5934,mural__img_593crop_0_0,0.0,3
cast,5934,mural__img_593crop_0_0,0.6667,3
stytr2,5934,mural__img_739crop_1_1,0.3333,3
adain,5934,mural__img_739crop_1_1,0.0,3
sanet,5934,mural__img_739crop_1_1,0.0,3
cast,5934,mural__img_739crop_1_1,0.6667,3
stytr2,5934,western_painting__met_359775,0.3333,3
adain,5934,western_painting__met_359775,0.0,3
sanet,5934,western_painting__met_359775,0.0,3
cast,5934,western_painting__met_359775,0.6667,3
stytr2,5934,western_painting__met_383787,0.0,3
adain,5934,western_painting__met_383787,0.0,3
sanet,5934,western_painting__met_383787,0.0,3
cast,5934,western_painting__met_383787,0.5833,3
stytr2,5934,western_painting__met_406721,0.6667,3
adain,5934,western_painting__met_406721,0.0,3
sanet,5934,western_painting__met_406721,0.0,3
cast,5934,western_painting__met_406721,0.5,3
stytr2,5934,western_painting__met_437769,0.6667,3
adain,5934,western_painting__met_437769,0.0,3
sanet,5934,western_painting__met_437769,0.0,3
cast,5934,western_painting__met_437769,0.0,3
stytr2,5934,western_painting__met_437967,0.6667,3
adain,5934,western_painting__met_437967,0.0,3
sanet,5934,western_painting__met_437967,0.0,3
cast,5934,western_painting__met_437967,0.25,3
stytr2,5934,western_painting__met_439405,0.25,3
adain,5934,western_painting__met_439405,0.0,3
sanet,5934,western_painting__met_439405,0.0,3
cast,5934,western_painting__met_439405,0.5833,3
stytr2,5934,western_painting__met_649693,0.0,3
adain,5934,western_painting__met_649693,0.0,3
sanet,5934,western_painting__met_649693,0.0,3
cast,5934,western_painting__met_649693,0.0,3
stytr2,5934,western_painting__met_739494,0.5833,3
adain,5934,western_painting__met_739494,0.0,3
sanet,5934,western_painting__met_739494,0.0,3
cast,5934,western_painting__met_739494,0.6667,3
stytr2,5934,western_painting__met_787672,0.4167,3
adain,5934,western_painting__met_787672,0.0,3
sanet,5934,western_painting__met_787672,0.0,3
cast,5934,western_painting__met_787672,0.5833,3
stytr2,5934,western_painting__met_788182,0.1667,3
adain,5934,western_painting__met_788182,0.0,3
sanet,5934,western_painting__met_788182,0.1667,3
cast,5934,western_painting__met_788182,0.0,3
stytr2,6013,chinese_landscape__130942,0.8306,5
adain,6013,chinese_landscape__130942,0.0,5
sanet,6013,chinese_landscape__130942,0.125,5
cast,6013,chinese_landscape__130942,0.3333,5
stytr2,6013,chinese_landscape__132834,0.5533,5
adain,6013,chinese_landscape__132834,0.0,5
sanet,6013,chinese_landscape__132834,0.0917,5
cast,6013,chinese_landscape__132834,0.25,5
stytr2,6013,chinese_landscape__132836,0.5578,5
adain,6013,chinese_landscape__132836,0.0,5
sanet,6013,chinese_landscape__132836,0.2869,5
cast,6013,chinese_landscape__132836,0.25,5
stytr2,6013,chinese_landscape__132840,0.6422,5
adain,6013,chinese_landscape__132840,0.0,5
sanet,6013,chinese_landscape__132840,0.0917,5
cast,6013,chinese_landscape__132840,0.0,5
stytr2,6013,chinese_landscape__132930,0.6422,5
adain,6013,chinese_landscape__132930,0.0,5
sanet,6013,chinese_landscape__132930,0.125,5
cast,6013,chinese_landscape__132930,0.0,5
stytr2,6013,chinese_landscape__137205,0.3178,5
adain,6013,chinese_landscape__137205,0.0,5
sanet,6013,chinese_landscape__137205,0.0,5
cast,6013,chinese_landscape__137205,0.225,5
stytr2,6013,chinese_landscape__142574,0.6867,5
adain,6013,chinese_landscape__142574,0.0,5
sanet,6013,chinese_landscape__142574,0.0,5
cast,6013,chinese_landscape__142574,0.1556,5
stytr2,6013,chinese_landscape__142578,0.6422,5
adain,6013,chinese_landscape__142578,0.0,5
sanet,6013,chinese_landscape__142578,0.3333,5
cast,6013,chinese_landscape__142578,0.3107,5
stytr2,6013,chinese_landscape__144829,0.6756,5
adain,6013,chinese_landscape__144829,0.0,5
sanet,6013,chinese_landscape__144829,0.125,5
cast,6013,chinese_landscape__144829,0.225,5
stytr2,6013,chinese_landscape__148342,0.3533,5
adain,6013,chinese_landscape__148342,0.0,5
sanet,6013,chinese_landscape__148342,0.1917,5
cast,6013,chinese_landscape__148342,0.3333,5
stytr2,6013,mural__img_1082crop_1_0,0.3525,5
adain,6013,mural__img_1082crop_1_0,0.0,5
sanet,6013,mural__img_1082crop_1_0,0.0,5
cast,6013,mural__img_1082crop_1_0,0.2806,5
stytr2,6013,mural__img_1224crop_0_0,0.0444,5
adain,6013,mural__img_1224crop_0_0,0.0,5
sanet,6013,mural__img_1224crop_0_0,0.0,5
cast,6013,mural__img_1224crop_0_0,0.3583,5
stytr2,6013,mural__img_1224crop_1_1,0.2917,5
adain,6013,mural__img_1224crop_1_1,0.0,5
sanet,6013,mural__img_1224crop_1_1,0.1,5
cast,6013,mural__img_1224crop_1_1,0.3556,5
stytr2,6013,mural__img_16crop_0_0,0.2444,5
adain,6013,mural__img_16crop_0_0,0.0,5
sanet,6013,mural__img_16crop_0_0,0.0,5
cast,6013,mural__img_16crop_0_0,0.1583,5
stytr2,6013,mural__img_276crop_1_0,0.1833,5
adain,6013,mural__img_276crop_1_0,0.0,5
sanet,6013,mural__img_276crop_1_0,0.125,5
cast,6013,mural__img_276crop_1_0,0.1583,5
stytr2,6013,mural__img_326crop_1_1,0.0,5
adain,6013,mural__img_326crop_1_1,0.0,5
sanet,6013,mural__img_326crop_1_1,0.0,5
cast,6013,mural__img_326crop_1_1,0.3,5
stytr2,6013,mural__img_327crop_0_1,0.2444,5
adain,6013,mural__img_327crop_0_1,0.0,5
sanet,6013,mural__img_327crop_0_1,0.0,5
cast,6013,mural__img_327crop_0_1,0.3556,5
stytr2,6013,mural__img_536crop_1_0,0.4667,5
adain,6013,mural__img_536crop_1_0,0.0,5
sanet,6013,mural__img_536crop_1_0,0.0,5
cast,6013,mural__img_536crop_1_0,0.3119,5
stytr2,6013,mural__img_593crop_0_0,0.3917,5
adain,6013,mural__img_593crop_0_0,0.0,5
sanet,6013,mural__img_593crop_0_0,0.0,5
cast,6013,mural__img_593crop_0_0,0.2,5
stytr2,6013,mural__img_739crop_1_1,0.125,5
adain,6013,mural__img_739crop_1_1,0.0,5
sanet,6013,mural__img_739crop_1_1,0.0,5
cast,6013,mural__img_739crop_1_1,0.2444,5
stytr2,6013,western_painting__met_359775,0.0,5
adain,6013,western_painting__met_359775,0.0,5
sanet,6013,western_painting__met_359775,0.0,5
cast,6013,western_painting__met_359775,0.3167,5
stytr2,6013,western_painting__met_383787,0.2,5
adain,6013,western_painting__met_383787,0.0,5
sanet,6013,western_painting__met_383787,0.0,5
cast,6013,western_painting__met_383787,0.3833,5
stytr2,6013,western_painting__met_406721,0.5,5
adain,6013,western_painting__met_406721,0.0,5
sanet,6013,western_painting__met_406721,0.0,5
cast,6013,western_painting__met_406721,0.325,5
stytr2,6013,western_painting__met_437769,0.1667,5
adain,6013,western_painting__met_437769,0.0,5
sanet,6013,western_painting__met_437769,0.125,5
cast,6013,western_painting__met_437769,0.2917,5
stytr2,6013,western_painting__met_437967,0.3222,5
adain,6013,western_painting__met_437967,0.0,5
sanet,6013,western_painting__met_437967,0.125,5
cast,6013,western_painting__met_437967,0.35,5
stytr2,6013,western_painting__met_439405,0.1778,5
adain,6013,western_painting__met_439405,0.0,5
sanet,6013,western_painting__met_439405,0.0,5
